,id,global_mean,mean_0,mean_1,mean_2,std,std_0,std_1,std_2
1878,4447.0,42.9147916667,62.67385,55.08195,10.988575,47.884607804,55.0848801957,45.4532433848,14.856722198
1879,4033.0,133.809033333,149.3573,133.26495,118.80485,45.7377917963,39.6644322625,38.2600601345,52.6456766171
1880,605.0,124.518466667,126.455575,120.5353,126.564525,55.5405637858,54.8444812759,48.8070220758,61.9710883116
1881,2105.0,91.3148416667,114.0425,85.9403,73.961725,52.2151395644,59.1126348064,42.0875235184,45.4646715596
1882,2393.0,119.800733333,145.137025,133.104425,81.16075,60.9817476201,50.3331073862,49.7033391275,61.9718711145
1883,4572.0,89.7857666667,143.59645,104.33845,21.4224,81.1819222739,86.2267414866,60.4906211871,29.9403937556
1884,2300.0,116.755625,116.450325,144.015675,89.800875,74.17626601,72.430190407,61.5215090785,77.4955784173
1885,3758.0,124.342358333,127.013175,120.618325,125.395575,37.1368509584,34.6149714924,32.0316757163,43.4867985189
1886,3883.0,74.4910416667,87.119225,103.95675,32.39715,59.1942028672,61.7166360101,55.6428003378,28.4112983138
1887,4407.0,110.595675,116.1409,127.278875,88.36725,66.3977530716,63.8187366468,61.240967936,67.8197314757
1888,1281.0,105.130383333,109.14455,122.327625,83.918975,49.158392639,42.2135417289,34.1427545295,59.4991546995
1889,1412.0,91.7508583333,107.339875,118.682925,49.229775,63.4723878556,66.966967678,56.9602865025,39.7591106345
1890,2009.0,83.259325,84.6168,103.017575,62.1436,56.8292465099,57.0250143162,54.3615472197,51.4155101019
1891,4475.0,95.2376583333,119.8959,116.08535,49.731725,68.1934404972,62.7958900979,58.612459131,58.8119605482
1892,1884.0,132.286958333,136.653775,134.35515,125.85195,39.0930387654,38.782118344,35.9651806401,41.5029430426
1893,1895.0,138.421558333,169.602175,160.555825,85.106675,68.0954204058,64.9620420728,56.2620407875,47.1258028626
1894,4627.0,120.423883333,128.64855,123.878325,108.744775,45.9588809653,43.3128852987,36.350188723,54.0678655506
1895,4522.0,119.637066667,124.1661,132.6635,102.0816,42.1288008698,37.3534002574,34.0775199765,47.6398907581
1896,1497.0,113.291408333,120.196925,128.922675,90.754625,60.259862453,58.0758671528,48.7568364011,65.9074226936
1897,2338.0,85.673575,87.708075,106.89685,62.4158,63.0884626673,59.9070718262,54.7612304471,66.010014849
1898,1694.0,102.909091667,113.8513,128.565975,66.31,68.6878075838,59.425749371,55.618776032,73.5640924636
1899,3372.0,127.732833333,133.61645,137.595475,111.986575,61.010484525,58.0963031474,56.2432745715,65.1806565997
1900,36.0,81.6467,80.60675,95.066925,69.266425,69.1677398005,71.2016039457,61.5113603007,71.866248634
1901,3856.0,117.319275,135.491475,112.48065,103.9857,46.0012859075,44.5256721154,37.2190398261,49.4887577689
1902,4251.0,101.534591667,115.1936,125.02555,64.384625,64.473952519,57.4443075425,51.2041980427,66.561547748
1903,3525.0,88.2722666667,90.51665,87.95315,86.347,62.7692255079,65.314271203,60.2307587955,62.5890001598
1904,733.0,124.056591667,149.846475,111.8916,110.4317,76.6636146142,83.7553523966,62.8391752766,75.2958540367
1905,1581.0,66.988025,55.10525,99.715125,46.1437,43.593924251,35.1834872126,39.2202431307,35.7552254966
1906,1742.0,116.142683333,139.78895,171.2625,37.3766,73.14213349,59.4945628431,42.7098313477,29.7345989117
1907,2818.0,116.718625,114.209625,150.821525,85.124725,60.1480126004,57.1612179048,57.936341977,45.4075799694
1908,4331.0,105.031808333,112.637525,136.90665,65.55125,50.461199912,38.6019207666,34.4725337882,48.2490131862
1909,4224.0,94.7306833333,141.317675,58.69945,84.174925,61.0620404605,49.8037057617,52.2554855465,48.9351803537
1910,4489.0,97.52135,101.362625,111.655425,79.546,64.8757413125,65.767649936,60.5721952968,63.9888281968
1911,2078.0,93.2243,104.4598,116.795575,58.417525,53.5324578131,50.5049471236,54.2277658162,34.8198046789
1912,4132.0,104.976325,110.2839,118.952225,85.69285,70.9929421222,69.9411316808,66.4849373358,72.1985883441
1913,4159.0,119.0487,120.484975,111.048375,125.61275,56.9442434461,52.1111290825,47.4165069871,68.2267604202
1914,2846.0,135.888158333,156.402675,143.517125,107.744675,76.6528381717,65.9822413824,64.4103361793,88.620105135
1915,1599.0,119.678775,117.1496,122.107725,119.779,31.6872543698,29.396866667,27.7175525674,36.979740521
1916,2854.0,109.324875,112.23555,138.1643,77.574775,48.2706667094,43.70321517,43.3156427346,36.8198663591
1917,3494.0,81.5966333333,81.012425,107.981175,55.7963,62.6113611522,60.8438371622,63.3979425583,51.7410229538
1918,78.0,120.309858333,122.514425,115.016825,123.398325,41.3674237311,37.0514168679,36.4953180822,48.8534600842
1919,2505.0,119.376133333,150.107175,131.82375,76.197475,73.5813263701,71.2284019091,61.585879761,66.427346241
1920,519.0,89.79335,101.153525,114.03665,54.189875,54.1914759205,49.9472492243,42.5653974112,50.1917206567
1921,3693.0,120.022475,127.659625,137.3685,95.0393,63.7854155473,62.0525955932,61.7623012666,59.642782929
1922,561.0,126.314333333,136.764475,121.256775,120.92175,96.9552191025,96.7111743956,94.8571617834,98.4182240591
1923,3388.0,76.892725,79.261775,93.618875,57.797525,42.7089077407,40.1698195023,42.1901039195,37.795898969
1924,1687.0,106.851991667,111.56385,131.32525,77.666875,49.465225683,44.7684171395,46.1604778186,41.623451956
1925,2553.0,128.00565,143.88715,120.93305,119.19675,53.1694561574,66.9951913564,44.0141365665,40.9332736223
1926,1016.0,106.270625,104.924475,121.78785,92.09955,66.7753692398,66.9216748967,67.4032020187,62.5438393433
1927,1981.0,118.578633333,167.813175,160.031175,27.89155,87.1765005614,74.7027119415,60.7119749565,34.1509485754
1928,1574.0,102.009716667,80.480075,112.16515,113.383925,68.6765798672,58.8718757387,66.2272710103,74.8427536679
1929,2070.0,132.710416667,150.639725,133.458925,114.0326,46.4782991459,42.4724372614,41.4715054326,47.8123622847
1930,3330.0,114.93065,127.547625,100.739725,116.5046,79.7133471085,80.6610756924,68.4266233415,86.6671418638
1931,1542.0,119.741766667,124.2503,133.805275,101.169725,69.7665183466,70.6440567204,62.6277874204,71.5978272605
1932,3956.0,105.199783333,108.731675,126.595,80.272675,45.9885214297,38.4747264668,35.0108829509,50.4695504571
1933,3818.0,104.883125,107.340525,138.159075,69.149775,48.0859925748,36.1178047191,31.8011834708,47.231101961
1934,3617.0,135.03115,145.903475,140.867925,118.32205,56.285131071,52.9135777275,48.5200673041,62.5982019214
1935,987.0,120.019483333,129.740325,124.7178,105.600325,57.8149336567,56.4692495425,46.3148309201,66.1012774831
1936,200.0,107.527541667,116.149075,106.092875,100.340675,42.1130137225,41.1242033557,41.4192038701,42.2578639491
1937,577.0,90.00625,109.342475,87.46275,73.213525,38.023325222,37.7774534064,33.5173606126,33.5323087794
1938,533.0,112.704483333,118.736625,116.501825,102.875,46.9437855656,44.8963724438,39.6265705893,53.64496598
1939,4056.0,82.0492333333,86.164025,95.850475,64.1332,66.8112874152,74.8439487921,62.2510427003,58.1897358454
1940,1296.0,88.5107666667,112.739175,112.402975,40.39015,71.1650582618,73.1057234101,74.1872801506,29.5254141881
1941,958.0,86.9240416667,78.958825,99.78785,82.02545,47.7364579959,39.5137675959,38.3034651484,59.6229532336
1942,3678.0,122.239408333,145.4023,122.023525,99.2924,61.7150147208,59.0080274599,55.7986310009,61.3812939929
1943,4883.0,91.178375,96.3822,102.631975,74.52095,71.3770093052,70.5625723961,67.7843819224,72.6257444788
1944,1285.0,118.050558333,179.1899,156.05865,18.903125,89.2908245689,70.639669365,57.8754715763,23.7943961939
1945,4064.0,86.844025,125.29215,117.951775,17.28815,80.1471786578,81.1533501981,71.1990003395,18.2092468152
1946,1098.0,110.121083333,121.8163,130.327225,78.219725,49.1146166855,41.5167870181,28.6535573498,55.9401809608
1947,522.0,114.479433333,145.887,138.564375,58.986925,66.3498027654,63.3186681082,56.8141461773,36.3847482339
1948,3365.0,94.95965,120.90875,138.864325,25.105875,67.5410816112,51.8854288162,49.8701891644,32.0270739451
1949,355.0,113.43545,118.89185,114.5625,106.852,54.6242826037,53.0544729837,45.6046312752,63.1069956186
1950,1579.0,131.216658333,137.428425,138.9337,117.28785,54.8544258394,50.578284639,47.9808931171,62.245840362
1951,3746.0,116.824516667,124.280575,129.2692,96.923775,54.8401015584,53.058115804,47.495864887,57.8341327829
1952,1582.0,81.0195666667,87.7418,97.46085,57.85605,44.1106364778,37.3413575377,32.1831425948,50.5476050708
1953,2017.0,97.7579,107.27965,117.262275,68.731775,55.0179763434,49.8960839734,47.743947646,54.75608761
1954,2225.0,135.081475,137.47355,151.867075,115.9038,54.1449105348,46.7309089404,44.6588205839,62.9409588071
1955,2410.0,88.3212083333,111.6132,92.900875,60.44955,63.1384085446,60.3532110642,59.8915165047,58.21986349
1956,3948.0,114.92195,120.185575,114.6154,109.964875,62.8882271033,64.5253422069,48.7753337543,72.5938154476
1957,1571.0,104.469258333,111.43075,125.9999,75.977125,55.9581500315,50.0505689722,51.0903117038,54.3583636779
1958,4867.0,111.207008333,127.9204,121.8384,83.862225,64.5926557168,63.4525134557,60.7011740862,60.5448461312
1959,1955.0,104.996083333,120.1137,108.525125,86.349425,39.7682186927,36.0491646548,32.3888239789,42.5118939495
1960,3451.0,114.207325,128.997175,114.401325,99.223475,81.5947659147,83.0193707337,72.0178239274,86.3194157413
1961,2181.0,95.9245416667,106.1508,107.1149,74.507925,53.6579409877,50.5519407081,51.3295367989,52.5245836461
1962,1199.0,91.0852916667,89.083325,95.262775,88.909775,66.700204275,74.7917591179,50.0339062467,72.2728208558
1963,3409.0,101.434891667,122.11235,103.586325,78.606,72.7133881132,74.757380087,51.192690865,81.8474722517
1964,1385.0,102.101725,111.72005,115.2722,79.312925,56.6091373104,55.5808697125,55.4244955517,51.6466117276
1965,1075.0,110.032925,160.604775,121.659375,47.834625,78.4319006588,75.6451751416,58.7957451659,52.0983884214
1966,788.0,102.816958333,154.455725,135.971975,18.023175,77.9831860344,62.2951859274,54.2844470323,21.4671257489
1967,3236.0,145.924783333,164.654775,133.7589,139.360675,60.4008743793,54.4394387802,37.8305606724,77.5118328937
1968,2900.0,128.880441667,142.551025,129.33355,114.75675,60.5984954225,62.2119582271,58.5237673462,57.7460390801
1969,309.0,66.750025,68.00845,79.1064,53.135225,42.1855161262,46.1519498894,41.1529747289,34.2878562934
1970,2874.0,99.1282666667,109.3152,123.2641,64.8055,71.3433087098,66.029654315,65.8466935479,68.6260622486
1971,3102.0,141.736216667,143.7148,144.274025,137.219825,56.330000015,55.4454782733,49.2782227287,63.1340585736
1972,3128.0,114.994475,121.26515,113.5199,110.198375,59.0917029805,58.9666545217,49.9307781232,66.6396340203
1973,2033.0,96.2384833333,101.399075,101.23,86.086375,56.7688609688,55.1870076571,52.1499376797,61.223170976
1974,1150.0,98.7800083333,111.9004,95.855,88.584625,61.5649748531,63.1615027516,52.1670415588,66.1461755403
1975,12.0,122.120108333,110.603525,129.4399,126.3169,71.8542571157,58.7634714987,54.0239769731,94.4115619211
1976,1824.0,122.1036,122.10925,138.1959,106.00565,47.920078781,46.252209833,41.853700233,49.7985598996
1977,229.0,93.3621333333,99.9177,100.6101,79.5586,43.1123718838,34.1282833836,29.5821741593,57.0099909318
1978,4575.0,127.051716667,140.647775,129.9186,110.588775,65.3436807099,68.1087337465,47.7526043692,73.6626005446
1979,3951.0,87.5280833333,102.911575,80.57805,79.094625,47.98069641,46.925917743,35.3288035206,55.679417841
1980,4115.0,122.956341667,132.3346,127.421625,109.1128,51.2258945159,41.7516950894,43.3565313114,62.8470351422
1981,3982.0,113.160416667,122.56685,104.7041,112.2103,53.9125503307,53.993923094,39.799289481,63.7139629431
1982,762.0,75.3922333333,83.50055,101.968875,40.707275,66.2519594906,65.0811593297,68.2512190824,47.9486307112
1983,41.0,153.917916667,164.55525,158.893275,138.305225,56.2328981024,53.1985892429,53.9425660752,58.0074388566
1984,4563.0,97.2843416667,114.674475,108.122975,69.055575,65.2783351617,58.5968148322,67.8765338843,59.3819550572
1985,2765.0,126.969741667,138.2488,126.3009,116.359525,62.4177161771,61.52442847,52.090373959,70.3492026733
1986,342.0,92.4357083333,111.5036,102.081925,63.7216,73.5846043675,73.3898520713,70.3685992705,68.0083659813
1987,4139.0,134.621825,151.102125,145.952775,106.810575,47.0623387151,42.3990754084,42.325858465,43.3817351332
1988,1310.0,156.160591667,160.3799,172.676525,135.42535,66.3643122116,61.7845172838,59.9311270453,71.2956546879
1989,516.0,126.329275,126.582775,125.653775,126.751275,38.626497852,34.7349218842,34.58610853,45.5258900064
1990,4796.0,111.84095,99.169775,96.41615,139.936925,52.4504105777,40.3868264592,38.2455222108,63.0194735502
1991,637.0,121.26355,126.113625,129.8566,107.820425,57.5910641917,54.7378353094,53.108976044,62.0911968625
1992,4652.0,92.79625,141.0718,102.725075,34.591875,71.7415480685,72.5885889432,58.0067607374,31.4611197986
1993,3334.0,116.301666667,125.589675,120.255275,103.06005,63.662719053,60.5798255065,62.5687874237,65.550121617
1994,3144.0,105.230575,116.923,128.084225,70.6845,45.2372559605,34.4938758478,35.0178287612,43.2518064334
1995,1073.0,132.427991667,151.2851,120.493575,125.5053,73.9463972402,79.2795854428,54.9460267783,80.9564449066
1996,4552.0,108.895216667,121.682975,114.325875,90.6768,67.3764459619,67.2577970956,60.2787489957,70.2615687397
1997,4454.0,87.7315916667,102.967325,66.8407,93.38675,69.9573871389,74.009779471,52.0964065316,76.0926229962
1998,81.0,98.05075,144.13975,119.5293,30.4832,62.1217403526,44.8055004429,40.2117189574,28.3181711585
1999,1505.0,114.61655,116.10685,119.28645,108.45635,49.0039239867,46.9006469367,29.1537226851,63.9731697251
2000,3316.0,111.847358333,118.446475,117.2377,99.8579,42.7709232484,43.7868934166,35.3245820741,45.8975626541
2001,2284.0,122.986883333,141.337025,141.464325,86.1593,64.169461802,58.6336758113,57.4624623323,59.8239293553
2002,3838.0,95.4129166667,100.3087,110.35915,75.5709,54.5691251212,49.3678316752,41.3987597795,64.3526528062
2003,4653.0,86.8861666667,127.3012,95.2793,38.078,82.7958608585,91.5355156677,69.3877142692,57.3236553789
2004,3193.0,131.832933333,144.87135,139.624375,111.003075,50.1361752835,41.7895632805,46.8122295011,54.2085409834
2005,2791.0,122.266633333,134.9675,135.8748,95.9576,62.0727891807,59.3204593184,58.4987407981,59.8282078308
2006,2288.0,135.661725,141.245525,152.63135,113.1083,59.4248871408,54.3536244649,53.6272514416,62.7371426757
2007,143.0,112.317575,156.958625,147.495,32.4991,70.0778908629,51.4793236466,40.5781009289,28.8923138428
2008,4448.0,91.1345916667,99.964625,97.764625,75.674525,48.648941853,50.4315285671,48.0398191463,43.4517530259
2009,4554.0,95.0347583333,124.6548,123.941975,36.5075,75.3358717137,78.9598422425,65.4923618302,36.9345440442
2010,4356.0,130.198791667,152.529,132.713425,105.35395,73.5881822954,73.186061576,58.1847918254,79.8859460068
2011,3719.0,149.11545,156.45195,154.3498,136.5446,58.760077473,58.2384073546,48.98153009,65.7882117924
2012,809.0,117.49425,170.19825,152.40795,29.87655,83.4110498292,64.6168700645,65.3640476623,27.4020375173
2013,928.0,122.778775,146.651025,138.342025,83.343275,60.4613591574,53.8459213075,45.1657192337,60.4991296406
2014,4704.0,104.155475,109.462575,115.383875,87.619975,63.4513865296,60.8086276721,56.5943465815,68.9199612304
2015,3876.0,121.530075,129.7433,131.714075,103.13285,57.2790509596,67.4651032395,46.0266533858,51.6047212072
2016,4275.0,65.9719333333,72.217675,67.160725,58.5374,44.171660737,47.0250921593,44.4340516099,39.648049148
2017,550.0,72.1445416667,120.388475,84.27885,11.7663,77.0447148266,82.4677046617,67.8733894297,16.7240645272
2018,2424.0,95.7404083333,103.434125,106.76135,77.02575,42.6962219699,44.7784380085,34.5998185859,41.6623725553
2019,4957.0,119.031158333,165.655275,104.3351,87.1031,71.4533911313,76.1733302388,51.1574951301,59.0602444153
2020,3117.0,128.9696,148.64825,121.71905,116.5415,76.6060729262,76.1845336793,70.5015720895,78.9723937699
2021,4861.0,118.691825,128.910225,116.68905,110.4762,57.1416628783,56.3368446529,44.4719609428,66.8430268133
2022,1837.0,120.158,118.23425,142.898875,99.340875,64.8984307925,60.4369421541,51.0264161855,73.653913197
2023,1301.0,95.7628583333,108.3483,100.868,78.072275,58.529306951,63.9451232473,45.0510474462,60.5066203099
2024,4332.0,108.372541667,106.40335,119.59415,99.120125,49.4105205165,46.2122830942,43.5632119543,55.4568358725
2025,1307.0,102.679775,144.979425,127.13255,35.92735,74.9108833723,72.3844879907,62.2823548888,29.5504766794
2026,508.0,95.6099833333,96.5525,103.644425,86.633025,65.2291438214,67.2715567216,57.2070986978,69.4289763308
2027,2885.0,96.723675,121.72715,100.9045,67.539375,60.6499517958,60.3363232463,59.3065723993,48.8173340076
2028,146.0,98.7673,108.653675,120.15885,67.489375,42.2331370771,36.8069339119,36.8675428619,33.2159613305
2029,4181.0,131.32175,166.777625,84.4819,142.705725,78.6872030697,85.6213447358,39.6844222887,78.0286756726
2030,3200.0,92.5310083333,110.567225,106.210075,60.815725,31.3002793675,20.9628571717,19.8648796496,24.2236757682
2031,1690.0,100.6386,105.17615,123.036625,73.703025,51.9735239332,52.4787554271,46.4250237868,44.1208893932
2032,2422.0,113.451241667,114.908425,139.875925,85.569375,65.1570785816,66.5034216339,56.3523666796,60.50003791
2033,94.0,88.1611333333,97.5319,105.52625,61.42525,65.2591319488,66.4416957369,63.7401997246,56.5224284018
2034,1117.0,101.384425,138.75885,122.449525,42.9449,71.5347500106,73.9874445205,59.2634503912,33.3106396515
2035,4638.0,82.196875,78.8811,97.384975,70.32455,33.2999441726,31.2015450385,31.2937233203,31.4833363432
2036,2593.0,103.023925,101.283,121.4434,86.345375,77.6244154198,78.8348013951,63.0392036469,85.2484638636
2037,787.0,97.4311,99.73965,103.213525,89.340125,56.9375184109,58.6366384428,52.0212031971,58.9656878191
2038,1433.0,101.628116667,94.93125,125.752775,84.200325,51.7007092419,44.4084082516,34.5879734127,62.6089474029
2039,4928.0,110.598566667,176.7817,137.221775,17.792225,85.6230648518,65.0776547296,60.7481295255,19.1434559197
2040,4150.0,125.71005,151.76785,123.296825,102.065475,59.3167452102,54.3496605912,47.6554264478,63.926559332
2041,468.0,105.202158333,134.959375,103.29525,77.35185,61.2208201813,60.844965072,49.9879703272,58.1230728848
2042,4573.0,120.077625,122.850425,130.454725,106.927725,71.154787841,72.350255717,65.4714705057,73.3460704559
2043,3435.0,135.8429,143.970275,183.065825,80.4926,57.9188764819,36.2485646809,40.1287202895,42.1876942394
2044,665.0,97.6842583333,103.04995,98.204775,91.79805,63.7993978462,64.0247444743,63.8451411009,63.0238884567
2045,3480.0,111.662575,125.292325,140.56785,69.12755,58.3629841541,48.0849500477,44.3253065007,55.7790747592
2046,505.0,102.413258333,114.9234,107.032025,85.28435,70.6660863443,78.1740745544,68.0047671079,61.4330273149
2047,4579.0,107.647725,118.40435,107.39485,97.143975,49.3041236679,48.5890358114,41.2040039739,54.8445785488
2048,340.0,104.374316667,160.8358,136.373825,15.913325,78.4715498575,65.0792177916,42.1661657004,20.5632587992
2049,2762.0,75.570825,82.899225,85.022925,58.790325,31.6538415334,27.5801444775,28.4670976646,31.7840244682
2050,3545.0,92.9952166667,95.391725,102.89605,80.697875,61.658523421,61.5563865616,58.043014174,63.1834309411
2051,2689.0,118.304533333,114.545825,121.3839,118.983875,39.3949875337,32.9569416067,36.3266599179,47.1808967166
2052,3947.0,132.257491667,138.9332,137.64725,120.192025,51.8650812819,50.0033532652,49.4963727705,53.8566955113
2053,1127.0,131.840791667,148.30275,111.911,135.308625,76.1697423153,86.1289843342,50.5952866283,82.1412528856
2054,3281.0,97.011025,144.2265,64.2897,82.516875,67.1505659205,54.7376771315,53.6114402335,64.3982073915
2055,4015.0,75.2854166667,116.556725,72.825475,36.47405,57.5559436895,60.054544643,40.1653938861,38.7628478907
2056,4268.0,124.464583333,173.042375,170.78525,29.566125,87.1586393442,66.2737386101,64.8992860703,25.9737574772
2057,2214.0,75.4179416667,68.869325,99.953575,57.430925,42.2843885663,37.8232977019,39.9082681874,37.0435200628
2058,1373.0,115.742075,121.946525,128.167,97.1127,49.1970190462,44.4172108019,33.802278932,60.0468966618
2059,2697.0,78.9579166667,128.857975,97.14625,10.869525,83.9811134263,85.4375719687,78.2316908991,16.7882608174
2060,2758.0,81.6456666667,92.84105,91.468575,60.627375,56.9572067248,53.1631445166,53.6947512562,57.9597207171
2061,74.0,118.549933333,120.84625,134.1463,100.65725,43.7557398901,39.0523393786,31.7989684787,51.3689290568
2062,2089.0,112.984308333,119.53625,110.79145,108.625225,58.242093988,58.2598368169,58.2379022364,57.6526193568
2063,4657.0,81.4586083333,86.039075,105.042825,53.293925,54.0209900878,50.3460057814,49.724841287,48.7552728748
2064,1929.0,115.815975,134.3591,135.7602,77.328625,53.8528379921,53.9161093477,48.6948764857,34.6316463745
2065,3575.0,91.7892583333,100.8178,91.420975,83.129,73.9951208726,78.4009391089,63.2908571995,78.2096132774
2066,3714.0,125.302141667,127.006775,134.67235,114.2273,65.9738834849,63.2196293021,56.3552543733,75.3104573397
2067,3605.0,119.713691667,124.335625,139.088375,95.717075,45.1575069714,41.3980715838,41.2097186943,41.6290983381
2068,1709.0,84.2543083333,94.46275,84.979575,73.3206,34.8790883234,33.0605741396,29.6161671696,38.1477288399
2069,1390.0,110.895425,128.496475,120.67805,83.51175,35.2258731484,29.3094632768,29.0605350639,29.3881729942
2070,1483.0,107.372258333,111.641875,103.840025,106.634875,57.5937208562,72.2628256539,44.9474880611,51.7461820692
2071,4080.0,117.746166667,132.69045,137.91295,82.6351,70.2864630303,66.1704641725,65.0984122103,65.8893716618
2072,1749.0,97.6648,89.52735,113.64385,89.8232,65.8918325057,69.0117472028,56.127905334,68.7691714488
2073,4352.0,140.856333333,162.56735,128.396775,131.604875,68.5833838712,67.4337739117,58.9929274964,73.2895896512
2074,3827.0,89.2458166667,104.768425,88.704725,74.2643,62.0542196322,73.3093718294,54.9127734473,51.9308371347
2075,4825.0,146.829583333,155.88735,148.185525,136.415875,48.8244324919,43.2272872151,48.5757748829,52.2584378161
2076,4692.0,115.469416667,112.3136,139.941925,94.152725,48.6182073027,41.6284915057,46.0729915709,46.607662461
2077,2705.0,106.937416667,111.033825,136.4218,73.356625,66.9876869282,65.8136557324,59.2683274166,60.0341543924
2078,911.0,106.152866667,110.62715,110.109975,97.721475,49.9431932144,48.6327053831,50.0180065626,50.0925178926
2079,429.0,111.318408333,120.05675,118.279725,95.61875,40.7962339904,36.9630887432,33.3510708812,46.2940217354
2080,2847.0,100.879333333,105.8164,132.1935,64.6281,56.0633202093,52.0940144454,43.8214902502,49.7601717279
2081,3739.0,106.49575,103.507125,137.939275,78.04085,59.5056301141,58.7945856286,42.0937891793,59.8895748965
2082,3780.0,90.1493,98.8112,108.96505,62.67165,61.6700273729,58.7466046215,52.6016708717,63.303991077
2083,3591.0,126.826991667,134.94035,150.3776,95.163025,48.4272334861,42.7549054715,42.2369029196,42.4333406398
2084,546.0,96.676525,109.95105,128.194025,51.8845,65.8580146142,59.2777909836,53.5328938999,58.7904389314
2085,1549.0,115.35155,113.790475,148.2039,84.060275,45.5097459811,37.5252711419,36.3312162581,37.7418857759
2086,814.0,153.40225,166.014125,169.740025,124.4526,57.8111707337,45.9214124944,42.2303964935,69.7864410415
2087,4113.0,153.568241667,182.951575,126.0119,151.74125,55.7844921079,57.2520238072,33.6727428106,57.4283092075
2088,4264.0,105.316808333,120.725125,130.0933,65.132,65.4907380791,52.3450386258,73.4687024869,47.5746510865
2089,4507.0,125.060108333,114.29115,140.010375,120.8788,50.2641651211,44.9297777835,30.9765970913,65.1479862356
2090,2302.0,154.489316667,167.961225,155.862775,139.64395,66.7146223542,61.6994843698,66.0094019387,69.1714636132
2091,3158.0,78.2808416667,101.28245,95.177775,38.3823,57.3343322361,53.2272700032,57.5576703928,36.1825275058
2092,191.0,108.984258333,93.869775,94.525775,138.557225,68.8140739762,57.3016157403,57.8950156374,79.1123670819
2093,3830.0,130.420066667,132.716575,135.523825,123.0198,63.3219104576,59.7516447077,54.1737670129,73.7417840031
2094,2261.0,111.903125,141.066625,102.966725,91.676025,65.8500950916,68.7015988614,55.7905477458,61.9411463827
2095,1033.0,116.478033333,125.18805,142.71025,81.5358,60.0013036036,56.1127533382,52.7143362373,53.7408012441
2096,3103.0,121.100925,133.9527,138.628775,90.7213,54.9200569538,50.0664664492,43.7257226012,56.8747116591
2097,399.0,42.2973833333,45.6467,39.414025,41.831425,52.9614129641,57.732058504,45.4029697079,54.7774110147
2098,440.0,150.68325,158.030625,143.495175,150.52395,68.3495475682,67.1534309407,57.2511635403,78.2433717729
2099,2313.0,131.279808333,146.177075,152.9053,94.75705,55.5230327489,44.7088209355,48.6746112661,53.4492537394
2100,2211.0,117.047316667,120.012625,135.967875,95.16145,69.4679344096,55.7182772132,52.406302035,88.2080670001
2101,599.0,129.7001,145.680775,161.3756,82.043925,61.6789723217,43.7919760961,31.2061808724,70.6505038595
2102,1526.0,91.2939666667,106.302025,86.338875,81.241,31.8711117932,29.4698397671,24.1304483741,35.294424758
2103,3323.0,89.164975,106.7789,107.901225,52.8148,64.5609043843,67.212698687,62.1359124702,46.2955721529
2104,977.0,119.034625,145.159,125.81405,86.130825,52.7573842488,46.8573214023,41.9935152446,50.7922952801
2105,447.0,87.4955083333,83.325625,115.664925,63.495975,53.435792591,51.2395944886,45.8052573374,49.5545415053
2106,3863.0,113.2398,133.9535,114.0495,91.7164,63.7256251124,65.9982851122,55.1923839832,62.3532137988
2107,2806.0,108.474308333,106.513475,134.049025,84.860425,46.288927293,40.590593349,40.1391015289,44.2009518429
2108,632.0,107.716041667,127.26635,114.7182,81.163575,56.939467794,57.4086392251,52.2373672648,50.6511235632
2109,1002.0,137.252966667,143.306075,130.1532,138.299625,55.2858246557,52.7083673917,58.2264658876,53.9715814097
2110,3192.0,134.156541667,156.7448,137.982275,107.74255,69.2425301847,65.7028505695,59.0737099802,73.1741181669
2111,2236.0,112.032433333,167.520675,138.51905,30.057575,76.3663596187,61.9535767534,51.0453973155,23.4780995849
2112,2269.0,91.4257,87.8535,115.582375,70.841225,53.5226439261,51.8198816841,53.4999907884,45.0160517538
2113,1027.0,109.372641667,117.664025,130.892475,79.561425,57.1959052717,52.8726176371,58.9616897941,46.060408997
2114,3434.0,91.5102083333,97.729375,108.82645,67.9748,60.1056407152,56.0677428394,51.5436410277,64.3838466928
2115,4054.0,122.019391667,174.334425,112.4008,79.32295,62.5597707447,56.7404514867,41.9714278928,45.9100098377
2116,1514.0,96.1609416667,104.155275,95.23445,89.0931,72.2784290512,77.2184127309,61.3768322187,76.3412927739
2117,3004.0,61.8017416667,64.703075,66.366775,54.335375,51.8596649812,48.927421356,43.3757328595,60.8927245129
2118,2617.0,93.9671583333,106.884425,116.576925,58.440125,64.3463549583,63.7354255294,59.6525400343,53.483668208
2119,2472.0,139.304525,155.026175,150.9123,111.9751,59.787107497,54.2386139191,56.5083751201,58.8188981535
2120,3268.0,91.9154916667,97.573625,102.2214,75.95145,59.3229338733,60.2608581864,53.8755624754,60.2545213482
2121,1488.0,90.76395,93.8187,100.40125,78.0719,66.9603774412,67.9198062446,53.1170038541,75.8502675037
2122,4404.0,84.8782666667,99.1327,107.250175,48.251925,55.0751528761,51.3858092347,45.7490801817,48.1783935888
2123,2100.0,90.2563666667,96.6678,106.051375,68.049925,53.2027890196,51.0800596433,45.3345986594,55.1678994751
2124,4718.0,110.018108333,121.410275,122.74965,85.8944,51.7777873586,49.0403762162,50.0096513173,47.5717053367
2125,3438.0,95.3156416667,113.54875,96.2263,76.171875,53.2064906317,49.7486394129,48.9783246785,54.0298915785
